#{"t_start": 1649682621.0002048, "env_id": "Reacher-v2"}
r,l,t
-6.033096,50,886.563052
-3.245323,50,886.609984
-6.05363,50,886.659113
-5.057482,50,886.706521
-5.124081,50,886.753719
-5.219129,50,886.801044
-3.031507,50,886.848209
-3.547773,50,886.897811
-5.592292,50,886.947635
-1.502436,50,886.998173
-7.187504,50,887.048601
-2.27043,50,888.497045
-5.075522,50,888.547332
-4.170078,50,888.5977
-8.550398,50,888.648106
-4.164207,50,888.698131
-5.093642,50,888.747997
-2.765501,50,888.798126
-7.868592,50,888.848473
-5.636157,50,888.899398
-4.898026,50,888.948173
-3.056372,50,888.998422
-1.589902,50,889.049619
-4.553648,50,889.100151
-5.506085,50,889.150614
-6.491229,50,889.201323
-11.030437,50,889.251589
-4.524142,50,889.302135
-2.207523,50,889.352119
-6.247525,50,889.402409
-5.797243,50,889.452636
-4.253676,50,889.503292
-4.171698,50,889.55313
-2.781158,50,889.603631
-5.360706,50,889.654137
-7.616038,50,889.704727
-4.765143,50,889.754652
-5.597389,50,889.805016
-4.83411,50,889.85491
-5.237522,50,889.905146
-5.740752,50,889.956418
-4.64468,50,890.006615
-4.211532,50,890.056683
-5.761902,50,890.10716
-4.551926,50,890.157887
-5.753136,50,890.20807
-5.297918,50,890.258179
-3.555955,50,890.309141
-2.582423,50,890.35969
-3.401845,50,890.409838
-7.152603,50,890.460969
-2.42331,50,890.511251
-5.934273,50,891.942266
-1.458887,50,891.993369
-4.39924,50,892.044158
-5.971214,50,892.094573
-3.062861,50,892.144707
-4.146262,50,892.195066
-6.839647,50,892.245826
-5.253782,50,892.296927
-5.216884,50,892.347263
-6.07696,50,892.397832
-4.860563,50,892.448791
-5.292187,50,892.498697
-6.189544,50,892.549623
-4.977151,50,892.600066
-6.711238,50,892.650306
-3.505673,50,892.700807
-4.667144,50,892.751107
-5.424305,50,892.802407
-5.534299,50,892.852721
-5.596561,50,892.903801
-4.390446,50,892.954913
-5.728697,50,893.005231
-6.783118,50,893.056103
-6.924693,50,893.106984
-5.259774,50,893.157836
-4.979648,50,893.207922
-4.421814,50,893.25792
-3.429053,50,893.308715
-3.084048,50,893.359297
-2.745423,50,893.411422
-5.535395,50,893.462438
-5.643217,50,893.512475
-4.521504,50,893.562427
-5.569124,50,893.612515
-6.729947,50,893.662647
-1.743717,50,893.712461
-5.374195,50,893.762492
-4.26406,50,893.812702
-7.600799,50,893.86281
-10.944091,50,893.913115
-5.406474,50,893.964439
-5.389972,50,895.379743
-5.140632,50,895.430328
-2.611751,50,895.480448
-4.460541,50,895.530434
-3.209649,50,895.580545
-3.852814,50,895.630753
-4.641143,50,895.679477
-4.138657,50,895.729987
-3.963393,50,895.780602
-5.507482,50,895.830894
-4.740225,50,895.881007
-4.262197,50,895.931702
-3.316646,50,895.98221
-4.130512,50,896.032658
-4.888615,50,896.082859
-7.306392,50,896.13405
-6.539125,50,896.184279
-5.502989,50,896.234684
-5.612168,50,896.284461
-1.687463,50,896.334987
-5.800186,50,896.386271
-6.544472,50,896.436684
-5.29969,50,896.487069
-6.16948,50,896.538177
-5.961719,50,896.588768
-2.301904,50,896.639251
-6.011104,50,896.689352
-7.248543,50,896.739403
-2.559794,50,896.789456
-1.778614,50,896.840056
-6.184368,50,896.890311
-3.620182,50,896.940673
-4.001057,50,896.990655
-4.293451,50,897.041291
-2.820845,50,897.090338
-7.88745,50,897.141212
-8.37994,50,897.191921
-5.247829,50,897.242606
-2.968764,50,897.292688
-4.824082,50,897.342609
-5.348986,50,897.392766
-3.391783,50,898.923506
-4.653873,50,898.97019
-4.760021,50,899.016873
-6.00964,50,899.063563
-5.088841,50,899.110375
-5.365171,50,899.158926
-5.069933,50,899.206409
-4.762102,50,899.253559
-4.763359,50,899.300717
-4.881652,50,899.347965
-5.132088,50,899.400787
-6.470481,50,899.450926
-3.719975,50,899.501512
-5.266348,50,899.551697
-6.038942,50,899.602155
-2.562585,50,899.653337
-7.278343,50,899.703161
-6.204618,50,899.752995
-4.465344,50,899.803638
-5.879782,50,899.85302
-2.218819,50,899.90296
-6.060214,50,899.954974
-5.197287,50,900.005797
-12.299472,50,900.056374
-4.899248,50,900.106497
-5.456091,50,900.156919
-5.503364,50,900.207993
-3.914577,50,900.258322
-5.756165,50,900.309014
-6.117023,50,900.359966
-6.149866,50,900.410091
-2.695979,50,900.460082
-6.566118,50,900.510057
-5.741917,50,900.560521
-5.570302,50,900.611149
-2.497222,50,900.661377
-4.583501,50,900.711555
-3.460168,50,900.761419
-9.455075,50,900.812207
-1.186409,50,900.862217
-7.885256,50,900.912934
-4.994509,50,902.412359
-2.994848,50,902.463398
-3.325365,50,902.513639
-4.936306,50,902.563873
-5.922132,50,902.613976
-5.799048,50,902.664279
-4.214787,50,902.71466
-6.135165,50,902.764867
-5.827153,50,902.815676
-3.619174,50,902.866204
-7.880307,50,902.916231
-6.113997,50,902.968904
-6.115447,50,903.019455
-4.7449,50,903.06988
-4.743398,50,903.11694
-5.27224,50,903.163914
-5.222771,50,903.210669
-2.401903,50,903.257291
-2.61349,50,903.305872
-4.793117,50,903.353059
-8.573629,50,903.400116
-3.544726,50,903.447154
-4.337446,50,903.494106
-8.872128,50,903.542883
-5.092541,50,903.592807
-3.064482,50,903.642938
-5.14297,50,903.693086
-5.839031,50,903.7434
-6.249618,50,903.793979
-6.292981,50,903.844043
-2.694179,50,903.893597
-4.3065,50,903.94377
-4.271268,50,903.993484
-7.266915,50,904.041841
-4.79895,50,904.092295
-2.507583,50,904.143225
-3.584319,50,904.193256
-4.832455,50,904.243423
-5.316684,50,904.294137
-2.498085,50,904.345594
-1.745957,50,904.3961
-10.734357,50,905.843252
-2.403703,50,905.893181
-5.692741,50,905.943749
-4.083389,50,905.993421
-5.233444,50,906.043959
-6.729159,50,906.094326
-5.395694,50,906.145158
-1.709137,50,906.194655
-5.326033,50,906.244952
-5.334744,50,906.296005
-2.360428,50,906.346036
-4.654642,50,906.396323
-4.284554,50,906.446418
-4.842561,50,906.496917
-5.667501,50,906.547776
-3.532605,50,906.598051
-2.434302,50,906.648298
-5.494377,50,906.698307
-4.078713,50,906.748458
-5.792567,50,906.816126
-2.663135,50,906.866209
-7.102684,50,906.916324
-3.640081,50,906.96647
-3.371064,50,907.016791
-5.590626,50,907.066643
-3.067323,50,907.11754
-6.298259,50,907.167608
-2.83073,50,907.218262
-3.892897,50,907.265043
-4.214965,50,907.311807
-5.000399,50,907.358536
-5.973904,50,907.405595
-5.223651,50,907.454629
-6.078857,50,907.502134
-4.488531,50,907.549485
-6.030175,50,907.597057
-2.199634,50,907.647049
-5.176906,50,907.697099
-4.871812,50,907.74749
-5.024497,50,907.797649
-5.754331,50,907.848139
-4.495319,50,909.304823
-4.353416,50,909.355481
-2.222856,50,909.405796
-3.475026,50,909.455821
-4.959882,50,909.506551
-4.350045,50,909.556767
-4.539367,50,909.607498
-5.935134,50,909.65834
-5.533062,50,909.708982
-2.551525,50,909.759113
-7.066966,50,909.809349
-5.66512,50,909.859224
-5.699278,50,909.909295
-3.24261,50,909.959532
-5.244661,50,910.009572
-5.743915,50,910.059812
-6.045331,50,910.110565
-2.405087,50,910.160716
-3.078156,50,910.211205
-4.819429,50,910.261754
-5.234215,50,910.312562
-5.997578,50,910.361713
-5.310432,50,910.411696
-5.274794,50,910.462478
-5.353031,50,910.513045
-4.002848,50,910.562999
-5.567872,50,910.61299
-5.81851,50,910.663339
-5.237955,50,910.714084
-4.676911,50,910.764828
-5.342174,50,910.814955
-4.48027,50,910.86489
-5.402275,50,910.914888
-6.947513,50,910.966569
-5.21424,50,911.016626
-1.812892,50,911.066687
-3.450742,50,911.116842
-10.454101,50,911.168132
-5.803306,50,911.218266
-6.23284,50,911.269171
-5.362618,50,911.319904
-5.667774,50,912.769126
-5.56331,50,912.819021
-5.406164,50,912.86952
-5.09799,50,912.919426
-4.415066,50,912.968908
-4.732788,50,913.019328
-4.782968,50,913.069497
-3.144816,50,913.119395
-7.253372,50,913.170079
-4.092264,50,913.220032
-5.331592,50,913.269648
-3.398221,50,913.319152
-5.204631,50,913.368989
-4.843847,50,913.418911
-7.532701,50,913.469365
-4.449996,50,913.520136
-6.0121,50,913.569881
-4.017395,50,913.619473
-5.24628,50,913.6701
-3.163103,50,913.720406
-4.734596,50,913.76905
-5.14756,50,913.819251
-7.104264,50,913.869596
-3.997371,50,913.922237
-4.586081,50,913.971568
-3.411259,50,914.021086
-5.409606,50,914.070359
-2.752717,50,914.119511
-4.459585,50,914.169291
-1.812164,50,914.218611
-5.24188,50,914.267983
-10.09982,50,914.317708
-5.218724,50,914.3675
-6.494438,50,914.417166
-6.963952,50,914.466624
-4.474047,50,914.516385
-5.686551,50,914.565545
-9.192057,50,914.615043
-4.713348,50,914.66478
-5.144166,50,914.714794
-3.522714,50,914.764447
-5.044063,50,916.175949
-8.317797,50,916.225655
-4.423497,50,916.275598
-5.916299,50,916.326178
-4.442173,50,916.376569
-4.864342,50,916.425711
-5.118891,50,916.475369
-5.293528,50,916.524247
-4.53424,50,916.573573
-4.162826,50,916.623162
-5.235919,50,916.673439
-4.909012,50,916.723711
-5.05153,50,916.773177
-4.416034,50,916.822724
-12.141947,50,916.872686
-4.239359,50,916.922527
-4.71023,50,916.972789
-4.906693,50,917.022308
-9.879078,50,917.072812
-5.545055,50,917.12201
-3.186351,50,917.17292
-6.808639,50,917.222828
-4.381041,50,917.272921
-4.443393,50,917.323175
-2.571415,50,917.373644
-3.036188,50,917.423462
-5.284646,50,917.472919
-3.056876,50,917.522188
-5.197202,50,917.57176
-4.003325,50,917.621121
-2.303168,50,917.670923
-5.149754,50,917.721395
-4.528028,50,917.771284
-4.470944,50,917.821554
-2.170582,50,917.872087
-4.784649,50,917.921739
-4.30131,50,917.972281
-3.830936,50,918.022339
-5.332878,50,918.072835
-4.034759,50,918.123253
-6.158265,50,918.171958
-5.968179,50,919.611144
-5.330087,50,919.661057
-8.228504,50,919.710348
-5.101479,50,919.759414
-6.932558,50,919.805489
-5.681719,50,919.85166
-6.366169,50,919.898392
-5.692911,50,919.944853
-5.567564,50,919.993323
-6.031919,50,920.040167
-2.715853,50,920.086617
-5.120176,50,920.133454
-4.421708,50,920.180029
-4.512577,50,920.228701
-6.688803,50,920.278316
-3.393787,50,920.327991
-5.903646,50,920.377892
-2.341662,50,920.427867
-8.59602,50,920.477723
-4.898,50,920.526936
-3.523139,50,920.576311
-4.574325,50,920.625654
-6.66204,50,920.675334
-3.301993,50,920.723401
-5.855839,50,920.773804
-4.779508,50,920.82423
-7.044644,50,920.874161
-5.802171,50,920.923979
-2.495938,50,920.973954
-6.268346,50,921.024712
-3.324506,50,921.074779
-4.11521,50,921.12555
-4.960809,50,921.176289
-5.283339,50,921.226703
-3.422412,50,921.276208
-5.383892,50,921.326183
-2.195444,50,921.376368
-6.603155,50,921.427328
-5.584602,50,921.477132
-4.941243,50,921.52835
-3.501468,50,921.579636
-9.198462,50,923.042246
-4.870267,50,923.09236
-2.173615,50,923.144335
-4.007522,50,923.194908
-4.248269,50,923.244839
-5.673418,50,923.295823
-2.542677,50,923.346072
-3.189378,50,923.395809
-3.894771,50,923.446028
-5.421903,50,923.495824
-4.755055,50,923.545717
-4.935011,50,923.596026
-2.3855,50,923.646031
-4.872571,50,923.696229
-4.42886,50,923.746247
-1.566219,50,923.796607
-3.226732,50,923.846683
-4.475453,50,923.897494
-5.15853,50,923.944581
-5.43628,50,923.991281
-2.236373,50,924.037848
-5.085706,50,924.084398
-5.570381,50,924.132859
-1.82423,50,924.18006
-5.026192,50,924.227094
-5.436071,50,924.274053
-2.707746,50,924.321057
-5.404195,50,924.370862
-4.042158,50,924.421786
-5.49887,50,924.47231
-3.650869,50,924.522414
-5.838406,50,924.572667
-5.572995,50,924.624025
-4.196143,50,924.674607
-5.870412,50,924.724384
-5.58891,50,924.775305
-4.854659,50,924.825336
-5.810091,50,924.873576
-6.298023,50,924.924026
-4.116435,50,924.975119
-4.779746,50,925.025264
-3.247634,50,926.476661
-6.462989,50,926.526494
-5.029753,50,926.576439
-5.388231,50,926.627176
-5.854343,50,926.677493
-3.741322,50,926.72904
-6.013545,50,926.779021
-5.764917,50,926.829325
-4.686648,50,926.879605
-4.42274,50,926.929708
-1.480624,50,926.980002
-5.520839,50,927.029517
-6.03049,50,927.079607
-3.842536,50,927.12965
-1.691859,50,927.179976
-4.088117,50,927.230557
-4.98093,50,927.280858
-7.54829,50,927.331081
-1.08508,50,927.381883
-5.659914,50,927.432468
-4.670451,50,927.48281
-4.414665,50,927.533061
-4.33753,50,927.582792
-3.405809,50,927.633592
-6.047414,50,927.683664
-2.083262,50,927.733797
-5.008331,50,927.784224
-5.505304,50,927.834575
-3.7028,50,927.884592
-1.673754,50,927.936608
-3.674745,50,927.988269
-1.427991,50,928.039042
-11.078592,50,928.088358
-5.35386,50,928.135322
-1.927137,50,928.182439
-1.928782,50,928.229381
-4.062794,50,928.276407
-3.164663,50,928.325713
-2.732657,50,928.373191
-4.371098,50,928.420836
-3.540046,50,928.468266
-7.23613,50,929.917682
-5.069065,50,929.967781
-5.38901,50,930.017995
-5.590242,50,930.067972
-6.606203,50,930.118955
-5.109377,50,930.169367
-6.655691,50,930.219328
-5.700219,50,930.269124
-5.754845,50,930.319589
-5.504122,50,930.369459
-4.860792,50,930.418982
-4.139153,50,930.468981
-2.28238,50,930.518693
-4.684916,50,930.569054
-4.70669,50,930.618249
-4.772086,50,930.668323
-3.023131,50,930.717734
-5.137908,50,930.767338
-3.987116,50,930.817335
-6.023178,50,930.866916
-2.196466,50,930.916548
-3.137919,50,930.966516
-2.041606,50,931.015776
-3.158081,50,931.065536
-3.133246,50,931.115206
-2.815209,50,931.165338
-4.715155,50,931.214089
-3.065189,50,931.263691
-5.50413,50,931.313796
-4.526307,50,931.363859
-5.802117,50,931.413747
-5.945077,50,931.464642
-3.810606,50,931.514634
-5.64622,50,931.564655
-4.624576,50,931.614893
-4.775394,50,931.666048
-5.169716,50,931.716189
-4.482073,50,931.765796
-3.490246,50,931.815387
-4.834705,50,931.86498
-5.601369,50,931.914551
-6.190325,50,933.317203
-3.165728,50,933.36803
-5.432657,50,933.419056
-5.269409,50,933.471389
-3.073177,50,933.522861
-5.955316,50,933.573417
-4.687158,50,933.624232
-3.185474,50,933.675304
-5.289177,50,933.725832
-1.903773,50,933.775857
-5.48381,50,933.826067
-5.685714,50,933.876719
-4.826651,50,933.927871
-10.473167,50,933.979101
-5.44538,50,934.029605
-5.130316,50,934.080132
-2.322399,50,934.131039
-5.26417,50,934.181266
-10.136061,50,934.231916
-4.559752,50,934.282078
-5.753407,50,934.332651
-3.802105,50,934.383255
-2.615959,50,934.433694
-5.528364,50,934.484849
-2.156214,50,934.535297
-4.041208,50,934.585315
-5.554057,50,934.635655
-6.318798,50,934.685879
-4.447269,50,934.736376
-3.505879,50,934.786792
-1.641385,50,934.837655
-5.708804,50,934.887436
-6.491868,50,934.937484
-4.150364,50,934.98805
-4.987404,50,935.038468
-12.46659,50,935.088352
-4.964665,50,935.138348
-4.979313,50,935.188182
-4.939579,50,935.238075
-6.006034,50,935.288325
-5.183112,50,935.338569
-4.752457,50,936.728434
-6.407464,50,936.775498
-6.793933,50,936.822669
-5.657374,50,936.87147
-3.933564,50,936.921551
-7.954716,50,936.97178
-6.083199,50,937.022445
-5.304396,50,937.073296
-3.545177,50,937.123946
-5.2356,50,937.174824
-3.649231,50,937.22455
-4.419136,50,937.274848
-5.581157,50,937.324905
-6.236908,50,937.373705
-6.552876,50,937.425084
-1.184825,50,937.476213
-2.999623,50,937.52663
-6.53168,50,937.577503
-5.81148,50,937.628218
-5.701743,50,937.679931
-4.636785,50,937.730236
-5.32355,50,937.78111
-2.359633,50,937.831749
-4.584445,50,937.882139
-3.691971,50,937.932
-5.373328,50,937.983099
-6.09794,50,938.035087
-3.632078,50,938.086289
-5.576448,50,938.13684
-4.211068,50,938.187678
-4.578102,50,938.238429
-5.423204,50,938.288509
-2.924001,50,938.338631
-7.346877,50,938.38869
-4.823229,50,938.43872
-6.039905,50,938.488864
-7.973953,50,938.539868
-1.821502,50,938.589749
-5.583403,50,938.639881
-3.855374,50,938.690301
-5.035145,50,938.739814
-4.799196,50,940.157192
-6.089412,50,940.207507
-6.104406,50,940.257835
-4.841168,50,940.308059
-10.238744,50,940.358107
-6.157256,50,940.407814
-4.048418,50,940.458481
-4.750226,50,940.508593
-3.01836,50,940.558917
-5.746513,50,940.60566
-3.021556,50,940.652356
-5.130077,50,940.699047
-9.65038,50,940.745731
-5.706478,50,940.794435
-5.062156,50,940.841843
-5.837285,50,940.889021
-5.149414,50,940.93632
-5.846542,50,940.983505
-6.438803,50,941.032332
-2.051274,50,941.082399
-4.046539,50,941.132322
-3.309512,50,941.18246
-4.767035,50,941.232791
-5.817695,50,941.283732
-5.019106,50,941.333844
-6.263521,50,941.383327
-4.123401,50,941.433947
-5.0675,50,941.483932
-6.762635,50,941.532491
-6.697129,50,941.583141
-5.346727,50,941.634044
-4.747816,50,941.68437
-9.057704,50,941.734694
-6.588018,50,941.785222
-5.443982,50,941.836195
-5.534488,50,941.886179
-12.13261,50,941.937055
-4.994817,50,941.987515
-2.016879,50,942.038074
-5.662755,50,942.087846
-6.887987,50,942.138339
-6.249642,50,943.600716
-2.794759,50,943.650596
-9.304219,50,943.700109
-5.398186,50,943.749825
-4.827711,50,943.799608
-7.415364,50,943.849114
-5.159967,50,943.898562
-3.734666,50,943.948405
-2.032807,50,944.000264
-5.571479,50,944.050445
-5.328228,50,944.100364
-3.014574,50,944.149888
-4.305037,50,944.199257
-1.528675,50,944.249006
-5.819482,50,944.298584
-4.966614,50,944.348115
-3.80357,50,944.39804
-2.658042,50,944.447438
-6.885597,50,944.496512
-5.856286,50,944.546326
-9.823251,50,944.596141
-3.003693,50,944.646582
-2.234639,50,944.696383
-4.744576,50,944.746095
-6.300331,50,944.792611
-0.956761,50,944.839222
-5.244446,50,944.885701
-2.634739,50,944.932126
-5.694109,50,944.980646
-9.396102,50,945.027559
-5.332266,50,945.074308
-4.355533,50,945.121165
-5.191232,50,945.168031
-5.039508,50,945.216759
-3.119885,50,945.266229
-5.373434,50,945.317599
-6.213837,50,945.36733
-5.167486,50,945.417184
-4.133901,50,945.467631
-4.306251,50,945.517503
-5.32067,50,945.566673
-4.401243,50,946.990073
-5.314804,50,947.040293
-5.653394,50,947.089346
-6.04302,50,947.139721
-2.50747,50,947.189224
-3.07801,50,947.239277
-3.465407,50,947.288614
-11.717215,50,947.338357
-2.628885,50,947.387841
-4.692025,50,947.437589
-3.534955,50,947.487448
-4.564697,50,947.536977
-2.868276,50,947.58672
-4.889523,50,947.637068
-2.31877,50,947.686315
-6.61448,50,947.737319
-1.546931,50,947.788718
-4.254152,50,947.838727
-4.749298,50,947.887236
-3.82308,50,947.936969
-6.187852,50,947.987749
-5.602615,50,948.037672
-5.421335,50,948.087571
-6.911093,50,948.13746
-3.182521,50,948.187829
-2.416757,50,948.238041
-5.486812,50,948.288628
-5.017911,50,948.33836
-5.179422,50,948.388336
-7.257282,50,948.438118
-5.682861,50,948.487819
-2.59669,50,948.537582
-6.477309,50,948.587189
-4.554436,50,948.637181
-6.502882,50,948.68709
-4.224794,50,948.736451
-3.592801,50,948.786244
-3.91322,50,948.836447
-3.713835,50,948.885756
-4.362936,50,948.934659
-3.4303,50,950.355785
-4.722984,50,950.405704
-5.088157,50,950.456325
-3.941138,50,950.506781
-2.127258,50,950.55651
-7.901827,50,950.606197
-5.159124,50,950.65616
-4.89675,50,950.706164
-4.211904,50,950.75677
-2.165407,50,950.806966
-5.468025,50,950.859283
-2.914375,50,950.9087
-1.392757,50,950.958048
-6.909966,50,951.008107
-5.219861,50,951.057764
-4.154199,50,951.10754
-3.703437,50,951.157504
-3.736496,50,951.206979
-2.29989,50,951.257057
-7.243171,50,951.30769
-4.408324,50,951.358461
-5.359801,50,951.407221
-4.912939,50,951.457628
-3.609286,50,951.507332
-5.736025,50,951.556878
-3.135334,50,951.606123
-5.153719,50,951.655715
-6.110929,50,951.705108
-5.907075,50,951.754436
-4.457933,50,951.803905
-6.159086,50,951.853268
-6.776692,50,951.902922
-3.40334,50,951.952638
-3.644264,50,952.001926
-9.135631,50,952.051588
-2.740687,50,952.10113
-5.302063,50,952.151485
-6.436608,50,952.200837
-5.113118,50,952.250321
-9.422234,50,952.30022
-2.643075,50,952.350448
-5.817137,50,953.761686
-6.620798,50,953.81216
-5.367653,50,953.862434
-8.470596,50,953.912971
-6.084486,50,953.963272
-4.739661,50,954.013712
-4.95738,50,954.063742
-4.035411,50,954.11341
-4.126451,50,954.163646
-5.264414,50,954.213773
-10.365877,50,954.263237
-4.125918,50,954.314319
-6.474288,50,954.364851
-6.030693,50,954.415015
-5.85995,50,954.465405
-3.869804,50,954.515985
-6.299345,50,954.566045
-5.993961,50,954.616866
-5.655362,50,954.667507
-4.376873,50,954.717713
-7.150754,50,954.76807
-3.507698,50,954.818691
-5.813814,50,954.867953
-4.628569,50,954.917713
-6.206983,50,954.968281
-6.172912,50,955.018682
-5.696754,50,955.069438
-3.504686,50,955.119878
-4.565431,50,955.169717
-6.099096,50,955.219474
-9.416711,50,955.269437
-6.627252,50,955.319583
-5.113965,50,955.369636
-3.331777,50,955.420244
-5.040439,50,955.470061
-1.540065,50,955.520122
-7.83358,50,955.571123
-4.659093,50,955.622162
-2.198871,50,955.671375
-5.126946,50,955.722159
-10.024971,50,955.772248
-6.094837,50,957.21299
-2.15379,50,957.263176
-2.961033,50,957.312176
-6.595322,50,957.362195
-1.849892,50,957.411613
-3.917758,50,957.461823
-0.926565,50,957.510877
-4.499774,50,957.563298
-5.125002,50,957.610783
-10.645977,50,957.657009
-6.315661,50,957.703649
-1.452171,50,957.750055
-4.507264,50,957.802458
-3.349165,50,957.849483
-4.480742,50,957.895968
-5.632912,50,957.942991
-6.100742,50,957.989516
-4.522886,50,958.036395
-3.367086,50,958.085936
-5.312435,50,958.136033
-5.904909,50,958.186022
-4.933174,50,958.236221
-5.648231,50,958.286301
-6.725363,50,958.336161
-3.316342,50,958.385609
-4.375853,50,958.435651
-3.876525,50,958.485329
-5.506714,50,958.533561
-5.780291,50,958.583892
-4.446167,50,958.63411
-5.184119,50,958.683778
-4.171702,50,958.733583
-4.934821,50,958.783547
-3.412248,50,958.833362
-3.718745,50,958.883009
-3.693182,50,958.932647
-3.323156,50,958.983146
-4.867811,50,959.032685
-6.437919,50,959.082282
-2.947543,50,959.131503
-3.223229,50,959.180999
-4.174937,50,960.610631
-5.050087,50,960.66117
-3.372837,50,960.710604
-3.715305,50,960.761571
-5.987706,50,960.812854
-5.969753,50,960.863511
-3.514065,50,960.914242
-4.414703,50,960.96427
-10.622974,50,961.015886
-8.016055,50,961.067075
-1.246857,50,961.117789
-2.867134,50,961.16853
-3.139798,50,961.21883
-4.403708,50,961.269218
-2.584288,50,961.319397
-8.209286,50,961.369802
-5.163604,50,961.420393
-7.057927,50,961.470589
-5.762727,50,961.521137
-5.335314,50,961.571188
-2.729161,50,961.624337
-5.61316,50,961.674953
-4.257327,50,961.725042
-3.322809,50,961.773402
-5.925522,50,961.820099
-3.98346,50,961.86673
-4.336157,50,961.913392
-2.274539,50,961.960407
-7.241668,50,962.009558
-4.709668,50,962.056803
-4.534607,50,962.104032
-7.274303,50,962.151554
-5.624583,50,962.198693
-1.992931,50,962.248115
-1.5711,50,962.299606
-4.937979,50,962.352393
-5.225749,50,962.403125
-4.855197,50,962.454127
-1.908087,50,962.505382
-4.841491,50,962.555499
-3.714449,50,962.605484
-4.119383,50,964.075584
-3.440321,50,964.124772
-6.08909,50,964.175867
-4.631214,50,964.226037
-10.26529,50,964.276151
-8.006332,50,964.327308
-5.543843,50,964.378316
-3.743121,50,964.430044
-2.726943,50,964.480159
-8.427146,50,964.53044
-4.822846,50,964.580364
-5.555052,50,964.630824
-6.383078,50,964.681654
-5.067575,50,964.731161
-4.717986,50,964.781586
-6.858036,50,964.83168
-5.399669,50,964.882015
-5.444373,50,964.931423
-2.034252,50,964.981688
-6.109351,50,965.032699
-5.006815,50,965.082866
-3.021272,50,965.133067
-4.406196,50,965.183496
-5.59206,50,965.235172
-3.95002,50,965.286246
-4.668648,50,965.336851
-2.31505,50,965.386937
-4.651195,50,965.437476
-3.430596,50,965.489661
-4.312969,50,965.539714
-6.231132,50,965.589628
-5.882874,50,965.640372
-2.935624,50,965.69229
-2.60831,50,965.742728
-2.689402,50,965.79239
-4.577339,50,965.842975
-1.044608,50,965.89274
-1.54823,50,965.943148
-4.574187,50,965.991926
-6.904885,50,966.039212
-4.37513,50,966.08583
-2.746556,50,967.495519
-3.558716,50,967.545932
-6.115336,50,967.596229
-4.662986,50,967.646779
-3.376365,50,967.697111
-5.568944,50,967.747351
-4.048351,50,967.797325
-5.606264,50,967.847418
-5.804721,50,967.897772
-4.918469,50,967.947999
-4.934735,50,967.99843
-5.259889,50,968.04844
-5.645847,50,968.098379
-3.325731,50,968.148446
-3.436663,50,968.19904
-7.507006,50,968.249141
-4.1211,50,968.299077
-4.299426,50,968.349209
-2.902299,50,968.399055
-5.868236,50,968.449763
-5.07538,50,968.499124
-5.639535,50,968.549077
-3.632475,50,968.598726
-5.486925,50,968.648673
-4.361926,50,968.698828
-4.58014,50,968.748842
-3.32127,50,968.799157
-4.506634,50,968.849928
-5.06663,50,968.899431
-4.205606,50,968.950032
-4.859861,50,969.000005
-5.866647,50,969.05008
-5.139191,50,969.100265
-4.85376,50,969.15064
-1.355384,50,969.201516
-5.785994,50,969.251694
-3.968522,50,969.301656
-4.490012,50,969.351975
-5.807808,50,969.402763
-5.317277,50,969.453037
-2.336934,50,969.503471
-3.399736,50,970.887731
-11.432439,50,970.938433
-4.806958,50,970.989414
-5.79385,50,971.040953
-4.651758,50,971.090806
-5.485633,50,971.140749
-4.0116,50,971.18926
-5.511299,50,971.239894
-2.724509,50,971.29003
-2.590824,50,971.339992
-4.822017,50,971.390157
-5.661976,50,971.440536
-7.32107,50,971.490879
-4.302202,50,971.541143
-4.153797,50,971.592212
-3.992249,50,971.642653
-1.231474,50,971.692881
-5.648246,50,971.74267
-2.590583,50,971.792977
-9.431114,50,971.842972
-5.704396,50,971.893516
-6.120994,50,971.943908
-4.225216,50,971.994276
-5.334362,50,972.044996
-5.622832,50,972.09495
-4.25144,50,972.144977
-4.980289,50,972.195568
-5.469246,50,972.245414
-4.985691,50,972.295545
-4.722037,50,972.346422
-3.572244,50,972.396456
-4.165842,50,972.446232
-4.928677,50,972.49638
-6.021244,50,972.545833
-3.810554,50,972.595756
-3.790322,50,972.645889
-1.498317,50,972.69636
-3.205329,50,972.746509
-3.900592,50,972.795783
-3.019999,50,972.845928
-4.386238,50,972.895238
-4.452353,50,974.307255
-3.985673,50,974.357764
-5.394759,50,974.405488
-3.882033,50,974.452636
-3.227716,50,974.49928
-6.099305,50,974.546229
-3.97456,50,974.59461
-3.650141,50,974.641868
-4.543873,50,974.689753
-5.567,50,974.736696
-4.600629,50,974.783655
-5.995079,50,974.830489
-6.570038,50,974.880856
-6.039428,50,974.930882
-2.124571,50,974.981285
-5.819842,50,975.031612
-6.540729,50,975.081977
-3.667993,50,975.133641
-5.175203,50,975.18319
-4.692547,50,975.233133
-6.284672,50,975.285722
-7.949195,50,975.336668
-5.720461,50,975.386759
-3.894516,50,975.437398
-1.840098,50,975.488301
-9.007898,50,975.538264
-5.055,50,975.588498
-5.413591,50,975.638602
-4.527262,50,975.690976
-3.146597,50,975.740887
-4.684662,50,975.791116
-5.011738,50,975.841595
-1.576211,50,975.891593
-1.139031,50,975.941178
-11.063648,50,975.991474
-9.494661,50,976.041671
-9.772922,50,976.092036
-6.6652,50,976.142699
-4.202279,50,976.192801
